142471	3.71	4.04	4.77	-0.27	0.68	-0.63
142513	3.71	4.05	4.77	-0.27	0.69	-0.63
142556	3.71	4.05	4.77	-0.26	0.68	-0.63
142599	3.71	4.04	4.77	-0.24	0.69	-0.64
142641	3.71	4.05	4.77	-0.24	0.70	-0.65
142684	3.71	4.05	4.77	-0.22	0.70	-0.67
142727	3.71	4.04	4.77	-0.24	0.70	-0.66
142769	3.71	4.05	4.77	-0.24	0.70	-0.65
143110	3.71	4.04	4.77	-0.22	0.69	-0.65
143153	3.71	4.05	4.77	-0.23	0.70	-0.66
143196	3.71	4.05	4.77	-0.24	0.70	-0.64
143238	3.71	4.05	4.77	-0.26	0.70	-0.62
143281	3.71	4.05	4.77	-0.27	0.68	-0.64
143323	3.71	4.05	4.77	-0.26	0.69	-0.63
143366	3.71	4.04	4.77	-0.26	0.69	-0.63
143409	3.71	4.05	4.77	-0.25	0.69	-0.65
143451	3.71	4.05	4.77	-0.24	0.70	-0.65
143494	3.71	4.05	4.77	-0.24	0.70	-0.65
143537	3.71	4.05	4.77	-0.23	0.70	-0.66
143579	3.71	4.05	4.77	-0.24	0.71	-0.65
143921	3.71	4.04	4.77	-0.23	0.70	-0.66
143963	3.71	4.05	4.77	-0.22	0.70	-0.66
144006	3.71	4.04	4.77	-0.23	0.70	-0.66
144048	3.71	4.05	4.77	-0.24	0.69	-0.64
144091	3.71	4.04	4.77	-0.26	0.69	-0.64
144134	3.71	4.05	4.77	-0.26	0.69	-0.62
144176	3.71	4.05	4.77	-0.26	0.69	-0.62
144219	3.71	4.05	4.77	-0.26	0.69	-0.63
144262	3.71	4.05	4.77	-0.25	0.69	-0.63
144304	3.71	4.05	4.77	-0.24	0.71	-0.64
144347	3.71	4.05	4.77	-0.23	0.70	-0.66
144389	3.71	4.05	4.77	-0.24	0.71	-0.66
144773	3.71	4.05	4.77	-0.23	0.70	-0.67
144816	3.71	4.05	4.77	-0.23	0.69	-0.67
144859	3.71	4.04	4.77	-0.23	0.69	-0.65
144901	3.71	4.04	4.77	-0.25	0.69	-0.64
144944	3.71	4.05	4.77	-0.25	0.69	-0.64
144986	3.71	4.05	4.77	-0.26	0.68	-0.63
145029	3.71	4.05	4.77	-0.27	0.68	-0.63
145072	3.71	4.05	4.77	-0.26	0.69	-0.63
145114	3.71	4.05	4.77	-0.25	0.69	-0.64
145157	3.71	4.05	4.77	-0.24	0.70	-0.64
145200	3.71	4.05	4.77	-0.23	0.71	-0.67
145242	3.71	4.05	4.77	-0.23	0.70	-0.66
145583	3.71	4.05	4.77	-0.23	0.69	-0.65
145626	3.71	4.05	4.77	-0.23	0.70	-0.66
145669	3.71	4.05	4.77	-0.23	0.70	-0.67
145711	3.71	4.05	4.77	-0.23	0.69	-0.66
145754	3.71	4.04	4.77	-0.25	0.69	-0.64
145797	3.71	4.05	4.77	-0.26	0.68	-0.64
145839	3.71	4.05	4.77	-0.27	0.69	-0.63
145882	3.72	4.05	4.77	-0.26	0.69	-0.63
145925	3.71	4.05	4.77	-0.25	0.69	-0.64
145967	3.72	4.04	4.77	-0.25	0.70	-0.65
146010	3.72	4.05	4.77	-0.23	0.70	-0.66
146052	3.72	4.05	4.77	-0.23	0.70	-0.66
146394	3.72	4.05	4.77	-0.25	0.70	-0.65
146436	3.72	4.05	4.77	-0.23	0.22	0.70
146564	3.72	4.05	4.77	-0.24	0.69	-0.65
146607	3.72	4.05	4.77	-0.26	0.68	-0.64
146650	3.72	4.05	4.77	-0.27	0.68	-0.62
146692	3.72	4.05	4.77	-0.27	0.68	-0.62
146735	3.72	4.05	4.77	-0.28	0.68	-0.63
146777	3.72	4.05	4.77	-0.24	0.70	-0.64
146820	3.72	4.05	4.77	-0.24	0.69	-0.65
146863	3.72	4.05	4.77	-0.23	0.71	-0.66
146905	3.72	4.05	4.77	-0.23	0.69	-0.66
147246	3.72	4.04	4.77	-0.24	0.69	-0.65
147289	3.72	4.05	4.77	-0.23	0.71	-0.66
147332	3.72	4.04	4.77	-0.23	0.69	-0.67
147374	3.72	4.05	4.77	-0.23	0.69	-0.65
147417	3.72	4.05	4.77	-0.23	0.70	-0.66
147460	3.72	4.05	4.77	-0.26	0.69	-0.65
147502	3.72	4.05	4.77	-0.26	0.69	-0.62
147545	3.72	4.05	4.77	-0.27	0.68	-0.63
147588	3.72	4.05	4.77	-0.26	0.69	-0.63
147630	3.72	4.05	4.77	-0.25	0.68	-0.65
147673	3.72	4.05	4.77	-0.23	0.70	-0.65
147716	3.72	4.05	4.77	-0.23	0.70	-0.66
148057	3.72	4.05	4.77	-0.27	0.72	-0.62
148099	3.72	4.05	4.77	-0.24	0.70	-0.64
148142	3.72	4.04	4.77	-0.25	0.69	-0.65
148185	3.72	4.05	4.77	-0.24	0.69	-0.64
148227	3.72	4.05	4.77	-0.24	0.69	-0.63
148270	3.72	4.04	4.77	-0.24	0.68	-0.67
148312	3.72	4.04	4.77	-0.24	0.69	-0.63
148355	3.72	4.05	4.77	-0.25	0.68	-0.65
148398	3.72	4.05	4.77	-0.25	0.69	-0.64
148440	3.72	4.05	4.77	-0.27	0.69	-0.62
148483	3.72	4.04	4.77	-0.25	0.69	-0.64
148526	3.72	4.05	4.77	-0.24	0.69	-0.64
148909	3.72	4.05	4.77	-0.25	0.69	-0.65
148952	3.72	4.04	4.77	-0.24	0.70	-0.65
148995	3.72	4.05	4.77	-0.25	0.69	-0.65
149037	3.72	4.05	4.77	-0.23	0.70	-0.65
149080	3.72	4.05	4.77	-0.24	0.69	-0.66
149123	3.72	4.05	4.77	-0.24	0.69	-0.65
149165	3.72	4.05	4.77	-0.26	0.69	-0.64
149208	3.72	4.05	4.77	-0.26	0.68	-0.64
149251	3.72	4.05	4.77	-0.26	0.69	-0.64
149293	3.72	4.05	4.77	-0.26	0.69	-0.64
149336	3.72	4.05	4.77	-0.25	0.69	-0.65
149378	3.72	4.05	4.77	-0.25	0.69	-0.65
149720	3.72	4.04	4.77	-0.33	0.72	-0.60
149762	3.72	4.05	4.77	-0.20	0.68	-0.69
149805	3.72	4.05	4.77	-0.28	0.70	-0.62
149848	3.72	4.05	4.77	-0.21	0.69	-0.67
149890	3.72	4.05	4.77	-0.25	0.71	-0.65
149933	3.72	4.05	4.77	-0.24	0.67	-0.66
149975	3.72	4.05	4.77	-0.24	0.68	-0.63
150018	3.73	4.05	4.77	-0.25	0.67	-0.64
150061	3.73	4.05	4.77	-0.25	0.69	-0.64
150103	3.73	4.05	4.77	-0.27	0.69	-0.62
150146	3.73	4.05	4.77	-0.25	0.70	-0.63
150189	3.73	4.05	4.77	-0.26	0.69	-0.65
150530	3.73	4.05	4.77	-0.27	0.68	-0.63
150572	3.73	4.05	4.77	-0.25	0.69	-0.64
150615	3.73	4.05	4.77	-0.25	0.70	-0.65
150658	3.73	4.05	4.77	-0.24	0.70	-0.66
150700	3.73	4.05	4.77	-0.23	0.70	-0.65
150743	3.73	4.05	4.77	-0.24	0.69	-0.66
150786	3.73	4.05	4.77	-0.24	0.69	-0.65
150828	3.73	4.05	4.77	-0.25	0.69	-0.65
150871	3.73	4.05	4.77	-0.25	0.68	-0.64
150914	3.73	4.05	4.77	-0.27	0.69	-0.63
150956	3.73	4.05	4.77	-0.25	0.68	-0.64
150999	3.73	4.05	4.77	-0.25	0.70	-0.64
151041	3.73	4.05	4.77	-0.25	0.69	-0.65
151383	3.74	4.05	4.77	-0.26	0.69	-0.63
151425	3.74	4.05	4.77	-0.24	0.68	-0.64
151468	3.74	4.05	4.77	-0.36	0.56	-0.57
151510	3.74	4.05	4.77	-0.14	0.26	-0.54
151554	3.74	4.05	4.77	-0.05	0.79	-0.76
151597	3.74	4.05	4.77	-0.28	0.49	-0.68
151639	3.74	4.05	4.77	-0.03	0.44	-0.80
151682	3.74	4.05	4.77	-0.16	0.55	-0.33
151725	3.74	4.05	4.77	-0.21	0.74	-0.65
151767	3.74	4.05	4.77	-0.15	0.81	-0.57
151810	3.74	4.05	4.77	-0.15	0.77	-0.75
151853	3.74	4.05	4.77	-0.15	0.60	-0.80
152193	3.73	4.05	4.77	-0.08	0.73	-0.78
152233	3.73	4.05	4.77	-0.20	0.74	-0.45
152275	3.73	4.05	4.77	-0.07	0.62	-0.74
152317	3.73	4.05	4.77	-0.15	0.68	-0.59
152358	3.73	4.05	4.77	-0.14	1.03	-0.63
152400	3.73	4.05	4.77	-0.26	0.83	-0.42
152441	3.73	4.05	4.77	-0.09	0.86	-0.77
152483	3.73	4.05	4.77	-0.29	0.83	-0.48
152525	3.73	4.05	4.77	-0.37	0.80	-0.41
152566	3.73	4.05	4.77	-0.42	0.72	-0.52
152608	3.73	4.06	4.77	-0.44	0.81	-0.57
152650	3.73	4.05	4.77	-0.35	0.67	-0.59
152691	3.73	4.05	4.77	-0.39	0.70	-0.47
153024	3.73	4.05	4.77	-0.43	0.73	-0.47
153066	3.73	4.05	4.77	-0.36	0.71	-0.50
153108	3.73	4.05	4.77	-0.43	0.82	-0.50
153149	3.73	4.05	4.77	-0.55	0.69	-0.41
153191	3.73	4.05	4.77	-0.56	0.72	-0.38
153232	3.73	4.05	4.77	-0.43	0.79	-0.36
153274	3.73	4.05	4.77	-0.49	0.75	-0.57
153316	3.73	4.05	4.77	-0.66	0.81	-0.53
153357	3.73	4.06	4.77	-0.50	0.94	-0.43
153399	3.73	4.05	4.77	-0.45	0.77	-0.55
153441	3.73	4.05	4.77	-0.40	0.63	-0.46
153482	3.73	4.05	4.77	-0.47	0.80	-0.42
153524	3.73	4.05	4.77	-0.44	0.83	-0.34
153857	3.72	4.05	4.77	-0.05	0.90	-0.40
153897	3.72	4.05	4.77	-0.05	0.85	-0.41
153940	3.72	4.05	4.77	-0.04	0.80	-0.31
153984	3.71	4.05	4.77	-0.00	0.98	-0.28
154024	3.71	4.05	4.77	-0.13	0.75	-0.10
154066	3.71	4.05	4.77	-0.03	1.03	-0.25
154108	3.71	4.05	4.77	-0.12	0.90	-0.17
154148	3.71	4.05	4.77	-0.05	0.95	-0.18
154190	3.71	4.05	4.77	-0.10	0.78	-0.13
154231	3.71	4.05	4.77	-0.12	0.84	-0.12
154273	3.71	4.05	4.77	-0.11	0.98	-0.24
154315	3.71	4.05	4.77	-0.09	0.87	-0.21
154692	3.71	4.05	4.77	-0.29	0.77	-0.26
154734	3.71	4.05	4.77	-0.16	0.76	-0.25
154775	3.71	4.05	4.77	-0.22	0.78	-0.29
154817	3.71	4.05	4.77	-0.03	0.86	-0.28
154859	3.70	4.05	4.77	-0.09	0.89	-0.37
154901	3.70	4.05	4.77	-0.08	0.63	-0.19
154943	3.70	4.05	4.77	-0.13	0.63	-0.16
154985	3.70	4.05	4.77	-0.04	0.98	-0.35
155026	3.70	4.05	4.77	-0.21	1.37	-0.46
155068	3.70	4.05	4.77	-0.16	1.09	-0.53
155109	3.70	4.05	4.77	-0.06	1.14	-0.47
155151	3.70	4.06	4.77	-0.15	1.27	-0.18
155488	3.70	4.05	4.77	-0.08	0.89	-0.53
155531	3.70	4.05	4.77	-0.01	0.54	-0.28
155573	3.70	4.05	4.77	-0.27	0.94	-0.43
155616	3.70	4.05	4.77	-0.07	0.62	-0.39
155659	3.70	4.05	4.77	-0.34	0.85	-0.48
155701	3.70	4.05	4.77	-0.33	1.17	-0.54
155743	3.70	4.05	4.77	-0.28	0.59	-0.30
155786	3.70	4.05	4.77	-0.77	0.96	-0.25
155828	3.70	4.05	4.77	-0.37	0.71	-0.64
155871	3.70	4.05	4.77	-0.42	0.50	-0.28
155914	3.70	4.05	4.77	-0.12	0.37	-0.48
155955	3.70	4.05	4.77	-0.56	0.49	-0.53
155998	3.70	4.05	4.77	-0.44	0.63	-0.50
156338	3.70	4.05	4.77	-0.41	0.41	-0.34
156381	3.70	4.05	4.77	-0.34	0.78	-0.48
156423	3.70	4.05	4.77	-0.48	0.52	-0.34
156466	3.70	4.05	4.77	-0.52	0.76	-0.45
156508	3.70	4.05	4.77	-0.53	0.89	-0.53
156551	3.70	4.05	4.77	-0.50	0.77	-0.38
156594	3.70	4.05	4.77	-0.42	0.75	-0.21
156636	3.70	4.05	4.77	-0.78	1.39	-2.04
156679	3.70	4.05	4.77	-0.45	0.68	-0.22
156722	3.70	4.05	4.77	-0.75	0.81	-0.34
156764	3.69	4.05	4.77	-0.52	0.60	-0.30
156807	3.69	4.05	4.77	-0.44	0.83	-0.46
157148	3.69	4.05	4.77	-0.39	0.60	-0.50
157191	3.69	4.06	4.77	-0.47	0.80	-0.59
157233	3.69	4.06	4.77	-0.44	0.82	-0.69
157276	3.69	4.06	4.77	-0.23	0.15	-0.17
157319	3.68	4.06	4.77	-0.04	1.02	-0.88
157361	3.68	4.05	4.77	-0.78	0.77	-0.21
157404	3.68	4.05	4.77	-0.56	0.53	-0.65
157447	3.68	4.06	4.77	-0.61	0.61	-0.28
157489	3.68	4.06	4.77	-0.53	0.75	-0.55
157532	3.68	4.05	4.77	-0.42	0.41	-0.38
157574	3.68	4.05	4.77	-0.55	0.68	-0.43
157617	3.68	4.05	4.77	-0.46	0.91	-0.60
157660	3.68	4.05	4.77	-0.29	0.85	-0.58
158001	3.67	4.06	4.77	-0.28	0.91	-0.36
158044	3.67	4.07	4.77	-0.19	1.02	-0.38
158086	3.67	4.07	4.77	-0.31	1.27	-0.43
158129	3.67	4.07	4.77	-0.47	0.86	-0.17
158213	3.67	4.07	4.77	-0.34	0.74	-0.20
158256	3.67	4.07	4.77	-0.35	0.98	-0.29
158298	3.67	4.07	4.77	-0.32	1.03	-0.24
158341	3.67	4.07	4.77	-0.33	1.03	-0.22
158384	3.67	4.07	4.77	-0.35	1.04	-0.15
158426	3.67	4.07	4.77	-0.23	0.84	-0.23
158469	3.67	4.06	4.77	-0.15	0.78	-0.27
158809	3.67	4.05	4.77	-0.14	1.00	-0.41
158852	3.67	4.05	4.77	-0.09	0.69	-0.28
158894	3.67	4.05	4.77	-0.10	1.03	-0.39
158979	3.67	4.06	4.77	-0.12	1.04	-0.35
159021	3.67	4.06	4.77	-0.12	0.95	-0.22
159063	3.67	4.06	4.77	-0.15	0.88	-0.37
159105	3.66	4.06	4.77	-0.06	0.04	-0.10
159230	3.66	4.06	4.77	-0.83	0.37	-0.42
159272	3.66	4.05	4.77	-0.46	1.41	-0.57
159647	3.66	4.05	4.77	-0.27	0.54	-0.81
159688	3.66	4.05	4.76	-0.45	0.49	-0.43
159730	3.66	4.04	4.76	-0.50	0.53	-0.76
159772	3.66	4.05	4.76	-0.61	0.61	-0.83
159813	3.66	4.04	4.76	-0.55	0.74	-0.81
159855	3.66	4.05	4.76	-0.30	0.58	-0.69
159896	3.66	4.05	4.76	-0.23	0.72	-0.86
159938	3.65	4.05	4.76	-0.21	0.72	-0.71
159980	3.65	4.04	4.76	-0.22	0.59	-0.75
160021	3.64	4.05	4.76	-0.08	0.90	-0.46
160063	3.64	4.04	4.76	-0.18	0.75	-1.01
160105	3.63	4.05	4.76	-0.03	0.81	-0.70
160484	3.59	4.04	4.77	-0.08	0.43	-0.74
160526	3.59	4.04	4.77	-0.03	0.44	-0.90
160568	3.59	4.05	4.77	-0.07	1.19	-0.87
160610	3.58	4.05	4.77	-0.05	0.65	-0.72
160653	3.58	4.05	4.77	-0.01	0.47	-0.73
160695	3.58	4.04	4.77	-0.01	0.43	-0.54
160738	3.58	4.04	4.77	-0.03	0.42	-0.85
160781	3.57	4.04	4.77	-0.16	0.59	-0.83
160823	3.57	4.04	4.77	-0.21	0.79	-0.54
160866	3.57	4.05	4.77	-0.25	0.56	-0.67
160909	3.57	4.05	4.77	-0.31	0.50	-0.82
160951	3.57	4.05	4.77	-0.19	0.58	-0.71
161292	3.56	4.04	4.77	-0.34	0.78	-0.70
161674	3.56	4.05	4.77	-0.26	0.23	-0.89
161717	3.56	4.05	4.77	-0.31	0.25	-1.08
161674	3.56	4.05	4.77	-0.26	0.23	-0.89
161717	3.56	4.05	4.77	-0.31	0.25	-1.08
161589	3.56	4.04	4.77	-0.01	0.14	-0.92
161631	3.557	4.04	4.77	-0.3162096	3.58	
162139	3.58	4.05	4.77	-0.17	0.31	-0.94
162182	3.58	4.05	4.77	-0.07	0.37	-0.95
162224	3.58	4.05	4.77	-0.18	0.34	-0.96
162267	3.58	4.05	4.77	-0.16	0.25	-0.95
162310	3.58	4.04	4.77	-0.18	0.48	-1.14
162352	3.58	4.04	4.77	-0.23	0.35	-0.93
162395	3.58	4.04	4.77	-0.26	0.23	-0.68
162437	3.58	4.05	4.77	-0.17	0.10	-0.74
162480	3.58	4.04	4.77	-0.13	0.40	-0.96
162523	3.59	4.05	4.77	-0.19	0.23	-0.94
162565	3.59	4.04	4.77	-0.16	0.10	-0.99
162608	3.59	4.04	4.77	-0.07	0.14	-1.18
162949	3.59	4.05	4.77	-0.23	0.28	-0.76
162992	3.59	4.05	4.77	-0.21	0.22	-0.69
163076	3.59	4.05	4.77	-0.20	0.27	-1.20
163119	3.59	4.04	4.77	-0.39	0.39	-0.75
163161	3.59	4.04	4.77	-0.21	0.26	-0.42
163204	3.59	4.05	4.77	-0.19	0.31	-0.99
163247	3.59	4.05	4.77	-0.21	0.55	-0.88
163289	3.59	4.05	4.77	-0.23	0.57	-0.77
163332	3.60	4.05	4.77	-0.26	0.54	-0.74
163375	3.60	4.04	4.77	-0.24	0.57	-0.77
163417	3.60	4.05	4.77	-0.24	0.56	-0.76
163758	3.60	4.05	4.77	-0.24	0.56	-0.77
163801	3.60	4.05	4.77	-0.25	0.56	-0.76
163844	3.60	4.04	4.77	-0.24	0.56	-0.76
163886	3.60	4.05	4.77	-0.25	0.56	-0.77
163929	3.60	4.04	4.77	-0.12	0.63	-0.75
163972	3.60	4.05	4.77	-0.37	0.61	-0.73
164014	3.60	4.04	4.77	-0.30	0.65	-0.69
164057	3.60	4.05	4.77	-0.22	0.61	-0.71
164099	3.60	4.04	4.77	-0.11	0.73	-0.77
164142	3.60	4.05	4.77	-0.27	0.73	-0.56
164185	3.60	4.04	4.77	-0.37	0.70	-0.64
164227	3.60	4.04	4.77	-0.32	0.65	-0.69
164270	3.60	4.04	4.77	-0.20	0.30	-0.95
164609	3.60	4.05	4.77	-0.21	0.64	-0.76
164652	3.60	4.05	4.77	-0.25	0.60	-0.75
164694	3.60	4.05	4.77	-0.23	0.59	-0.73
164737	3.60	4.04	4.77	-0.26	0.61	-0.69
164780	3.60	4.04	4.77	-0.43	0.57	-0.60
164822	3.60	4.05	4.77	0.30	-0.28	-0.10
164864	3.60	4.04	4.77	-0.58	0.74	-1.39
164907	3.60	4.04	4.77	-0.14	0.77	-0.95
164948	3.60	4.05	4.77	-0.15	0.62	-0.83
164992	3.60	4.04	4.77	-0.19	0.54	-0.76
165033	3.60	4.05	4.77	-0.17	0.63	-0.75
165076	3.60	4.04	4.77	-0.13	0.48	-0.77
165415	3.60	4.04	4.77	-0.07	0.53	-1.11
165458	3.60	4.04	4.77	-0.16	0.56	-0.78
165501	3.60	4.04	4.77	-0.15	0.53	-0.78
165543	3.60	4.04	4.77	-0.16	0.54	-0.81
165586	3.60	4.04	4.77	-0.14	0.54	-0.81
165628	3.60	4.04	4.77	-0.15	0.54	-0.79
165671	3.60	4.04	4.77	-0.16	0.53	-0.79
165714	3.60	4.05	4.77	-0.16	0.54	-0.80
165756	3.60	4.04	4.77	-0.18	0.53	-0.80
165799	3.60	4.04	4.77	-0.16	0.54	-0.83
165842	3.60	4.04	4.77	-0.14	0.51	-0.86
165884	3.60	4.04	4.77	-0.14	0.41	-0.63
166268	3.60	4.04	4.77	-0.19	0.56	-0.76
166311	3.61	4.05	4.77	-0.18	0.56	-0.77
166353	3.60	4.05	4.77	-0.19	0.57	-0.76
166396	3.60	4.04	4.77	-0.18	0.57	-0.78
166439	3.60	4.04	4.77	-0.21	0.55	-0.77
166481	3.60	4.04	4.77	-0.19	0.57	-0.78
166524	3.60	4.04	4.77	-0.19	0.56	-0.77
166567	3.60	4.04	4.77	-0.18	0.58	-0.78
166609	3.60	4.04	4.77	-0.18	0.56	-0.77
166652	3.60	4.04	4.77	-0.19	0.56	-0.78
166694	3.60	4.05	4.77	-0.17	0.55	-0.79
166737	3.60	4.04	4.77	-0.25	0.55	-0.64
167078	3.60	4.05	4.77	-0.18	0.55	-0.80
167121	3.60	4.05	4.77	-0.18	0.73	-0.62
167163	3.60	4.05	4.77	-0.24	0.81	-0.69
167206	3.60	4.04	4.77	-0.06	0.17	-1.03
167249	3.60	4.04	4.77	-0.22	0.69	-0.78
167291	3.60	4.05	4.77	-0.14	0.63	-0.73
167334	3.60	4.05	4.77	-0.18	0.51	-0.74
167377	3.60	4.04	4.77	-0.18	0.56	-0.78
167419	3.60	4.05	4.77	-0.19	0.57	-0.77
167462	3.60	4.04	4.77	-0.18	0.57	-0.77
167505	3.60	4.04	4.77	-0.22	0.58	-0.71
167547	3.60	4.05	4.77	-0.20	0.58	-0.75
167888	3.60	4.05	4.77	-0.06	0.59	-0.93
167931	3.60	4.04	4.77	-0.20	0.53	-0.78
167974	3.60	4.05	4.77	-0.17	0.56	-0.76
168016	3.60	4.05	4.77	-0.18	0.56	-0.78
168059	3.60	4.04	4.77	-0.18	0.56	-0.78
168102	3.60	4.04	4.77	-0.19	0.57	-0.76
168144	3.60	4.04	4.77	-0.20	0.56	-0.77
168187	3.60	4.04	4.77	-0.18	0.55	-0.78
168229	3.60	4.04	4.77	-0.18	0.56	-0.79
168272	3.60	4.04	4.77	-0.18	0.56	-0.78
168315	3.60	4.04	4.77	-0.18	0.56	-0.78
168357	3.60	4.04	4.77	-0.18	0.56	-0.78
168400	3.60	4.05	4.77	-0.18	0.56	-0.78
168741	3.60	4.04	4.77	-0.20	0.54	-0.81
168784	3.60	4.05	4.77	-0.18	0.56	-0.80
168826	3.60	4.04	4.77	-0.14	0.57	-0.77
168869	3.60	4.04	4.77	-0.19	0.55	-0.76
168912	3.60	4.05	4.77	-0.19	0.56	-0.79
168954	3.60	4.04	4.77	-0.18	0.55	-0.77
168997	3.60	4.04	4.77	-0.17	0.57	-0.77
169040	3.60	4.04	4.77	-0.19	0.58	-0.74
169082	3.60	4.04	4.77	-0.19	0.57	-0.77
169125	3.60	4.04	4.77	-0.16	0.62	-0.88
169168	3.60	4.05	4.77	-0.10	0.27	-0.81
169210	3.60	4.05	4.77	-0.27	0.61	-0.97
169551	3.60	4.05	4.77	-0.09	0.34	-0.90
169594	3.60	4.04	4.77	-0.13	0.59	-0.76
169637	3.60	4.04	4.77	-0.38	0.63	-0.81
169679	3.60	4.04	4.77	-0.27	0.54	-0.80
169722	3.60	4.04	4.77	-0.26	0.45	-0.60
169765	3.60	4.04	4.77	-0.28	0.56	-0.74
169807	3.60	4.05	4.77	-0.17	0.54	-0.80
169850	3.60	4.04	4.77	-0.17	0.55	-0.78
169892	3.60	4.04	4.77	-0.18	0.56	-0.80
169935	3.60	4.04	4.77	-0.18	0.56	-0.77
169978	3.60	4.04	4.77	-0.19	0.57	-0.78
170020	3.60	4.04	4.77	-0.17	0.55	-0.79
170404	3.59	4.04	4.77	-0.18	0.56	-0.80
170447	3.59	4.04	4.77	-0.18	0.57	-0.77
170489	3.59	4.04	4.77	-0.18	0.61	-0.72
170532	3.59	4.04	4.77	-0.17	0.62	-0.78
170575	3.59	4.04	4.77	-0.15	0.57	-0.74
170617	3.59	4.04	4.77	-0.29	0.44	-0.94
170660	3.59	4.05	4.77	-0.31	0.53	-0.76
170703	3.59	4.04	4.77	-0.18	0.51	-0.74
170745	3.59	4.05	4.77	-0.15	0.69	-0.67
170788	3.59	4.05	4.77	-0.18	0.59	-0.80
170831	3.59	4.04	4.77	-0.20	0.63	-0.70
170873	3.59	4.04	4.77	-0.15	0.54	-0.78
171214	3.59	4.04	4.77	-0.15	0.55	-0.81
171257	3.59	4.05	4.77	-0.21	0.67	-0.75
171300	3.59	4.04	4.77	-0.19	0.57	-0.53
171342	3.59	4.05	4.77	-0.14	0.41	-0.83
171385	3.59	4.05	4.77	-0.19	0.58	-0.79
171427	3.59	4.05	4.77	-0.18	0.58	-0.78
171470	3.59	4.04	4.77	-0.16	0.56	-0.83
171513	3.59	4.04	4.77	-0.17	0.55	-0.77
171555	3.59	4.04	4.77	-0.18	0.57	-0.81
171598	3.59	4.05	4.77	-0.13	0.68	-0.90
171641	3.59	4.05	4.77	-0.02	0.48	-0.95
171683	3.59	4.04	4.77	-0.24	0.61	-0.79
172024	3.59	4.04	4.77	-0.21	0.53	-0.80
172067	3.59	4.04	4.77	-0.20	0.54	-0.80
172110	3.59	4.04	4.77	-0.18	0.57	-0.79
172152	3.59	4.04	4.77	-0.20	0.54	-0.81
172195	3.59	4.04	4.77	-0.19	0.56	-0.79
172238	3.59	4.04	4.77	-0.20	0.56	-0.79
172280	3.59	4.04	4.77	-0.19	0.57	-0.78
172323	3.59	4.04	4.77	-0.21	0.53	-0.76
172366	3.59	4.04	4.77	-0.18	0.61	-0.74
172408	3.59	4.04	4.77	-0.18	0.49	-0.81
172451	3.59	4.04	4.77	-0.18	0.53	-0.80
172494	3.59	4.04	4.77	-0.17	0.59	-0.79
172536	3.59	4.04	4.77	-0.30	0.60	-0.70
172877	3.58	4.04	4.77	-0.20	0.57	-0.78
172920	3.59	4.04	4.77	-0.20	0.56	-0.77
172963	3.58	4.04	4.77	-0.26	0.58	-0.77
173005	3.58	4.04	4.77	-0.16	0.58	-0.75
173048	3.58	4.04	4.77	-0.23	0.56	-0.79
173090	3.58	4.04	4.77	-0.16	0.57	-0.78
